dataset,line_id_orig,timestamp,time_delta,node,component,level,content,event_id,event_template,risk_score,severity_label,severity_code
HDFS,352,10-11-2008 09:18,63,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.250.14.224:50010 Served block blk_666713934549639791 to /10.250.14.224,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
HDFS,353,10-11-2008 09:21,211,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.251.30.179:50010 Served block blk_-2975629975082443857 to /10.251.30.179,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
HDFS,354,10-11-2008 09:21,20,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,355,10-11-2008 09:24,188,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.250.9.207:50010 Served block blk_4355450627202483068 to /10.250.9.207,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
HDFS,356,10-11-2008 09:28,196,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.250.6.191:50010 Served block blk_5952254363678329024 to /10.250.6.191,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
HDFS,357,10-11-2008 09:30,125,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,358,10-11-2008 09:36,383,UNKNOWN,dfs.DataBlockScanner,INFO,Verification succeeded for blk_9188832735514090334,E14,Verification succeeded for blk_<*>,0.05,Normal,0
HDFS,359,10-11-2008 09:38,108,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.251.106.10:50010 Served block blk_2273334621242106674 to /10.251.106.10,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
HDFS,360,10-11-2008 09:40,108,UNKNOWN,dfs.DataNode$DataXceiver,WARN,10.251.125.193:50010:Got exception while serving blk_3790492230047189408 to /10.251.199.159:,E3,<*>:<*>:Got exception while serving blk_<*> to /<*>:,0.7,Medium,1
HDFS,361,10-11-2008 09:46,398,UNKNOWN,dfs.DataNode$DataXceiver,INFO,10.251.107.50:50010 Served block blk_-2285729896739318683 to /10.251.70.5,E1,<*>:<*> Served block blk_<*> to /<*>,0.05,Normal,0
HDFS,362,10-11-2008 10:30,2609,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-1233005817943453613 is added to invalidSet of 10.251.75.49:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,363,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-8736461628840265232 is added to invalidSet of 10.251.195.70:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,364,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_166171721314010075 is added to invalidSet of 10.251.30.85:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,365,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-3362838757940877177 is added to invalidSet of 10.250.5.161:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,366,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-8026264173633579073 is added to invalidSet of 10.251.214.18:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,367,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_8350646254685996250 is added to invalidSet of 10.251.199.159:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,368,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-4702684774678057084 is added to invalidSet of 10.250.13.240:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,369,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_434034567989619521 is added to invalidSet of 10.251.91.15:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,370,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_413552235254424009 is added to invalidSet of 10.251.35.1:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,371,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_7177118590277025973 is added to invalidSet of 10.251.121.224:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,372,10-11-2008 10:30,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_2576408434603492552 is added to invalidSet of 10.251.106.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,373,10-11-2008 10:30,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_356592557993755459 is added to invalidSet of 10.251.109.236:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,374,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_9111860234027679206 is added to invalidSet of 10.251.39.209:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,375,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_5178539130945718870 is added to invalidSet of 10.251.107.19:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,376,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-1331750856499198500 is added to invalidSet of 10.251.38.53:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,377,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-3792836284792472725 is added to invalidSet of 10.251.106.50:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,378,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_6031076349976322578 is added to invalidSet of 10.251.67.225:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,379,10-11-2008 10:30,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_4438674026376140804 is added to invalidSet of 10.251.106.50:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,380,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_1777689952069868672 is added to invalidSet of 10.251.31.85:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,381,10-11-2008 10:30,3,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-3275788837420923000 is added to invalidSet of 10.251.109.236:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,382,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-6056336045486998577 is added to invalidSet of 10.251.126.255:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,383,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-5368528328022648701 is added to invalidSet of 10.251.202.181:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,384,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-9056276727170871967 is added to invalidSet of 10.251.66.3:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,385,10-11-2008 10:30,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-6289001686128460561 is added to invalidSet of 10.251.91.84:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,386,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_6855535886504612774 is added to invalidSet of 10.251.70.211:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,387,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-6477590833521072407 is added to invalidSet of 10.251.39.179:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,388,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_865453227320668516 is added to invalidSet of 10.251.71.240:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,389,10-11-2008 10:30,4,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_2149728827322918746 is added to invalidSet of 10.250.11.194:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,390,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_6324712740029479576 is added to invalidSet of 10.251.30.6:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,391,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_6763863888784019261 is added to invalidSet of 10.251.70.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,392,10-11-2008 10:30,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_1543605971733759530 is added to invalidSet of 10.251.195.33:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,393,10-11-2008 10:30,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-6114220623980201749 is added to invalidSet of 10.250.13.240:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,394,10-11-2008 10:30,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-945770324989341170 is added to invalidSet of 10.251.31.180:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,395,10-11-2008 10:31,8,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-5145886774827574591 is added to invalidSet of 10.251.105.189:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,396,10-11-2008 10:31,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_3598904881888399067 is added to invalidSet of 10.250.5.237:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,397,10-11-2008 10:31,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-6255015379143356507 is added to invalidSet of 10.251.111.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,398,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_8247499802516177421 is added to invalidSet of 10.250.7.96:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,399,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-8403618945096094999 is added to invalidSet of 10.251.42.9:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,400,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-2012430628930443984 is added to invalidSet of 10.250.11.100:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,401,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_7819984111120374407 is added to invalidSet of 10.251.30.6:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,402,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_4499140370762613763 is added to invalidSet of 10.251.43.115:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,403,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_2304296078821316612 is added to invalidSet of 10.251.39.64:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,404,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_358331073189608564 is added to invalidSet of 10.251.67.225:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,405,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_8404604116961181201 is added to invalidSet of 10.250.13.188:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,406,10-11-2008 10:31,3,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-3582070652284403613 is added to invalidSet of 10.250.10.213:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,407,10-11-2008 10:31,6,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-4954795063440871977 is added to invalidSet of 10.251.203.80:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,408,10-11-2008 10:31,4,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-6640779266188771131 is added to invalidSet of 10.251.126.83:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,409,10-11-2008 10:31,3,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_3858015337960682724 is added to invalidSet of 10.251.214.130:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,410,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_570916157110129687 is added to invalidSet of 10.251.214.18:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,411,10-11-2008 10:31,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-7418499425236853516 is added to invalidSet of 10.251.203.4:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,412,10-11-2008 10:31,4,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-7894824934989391122 is added to invalidSet of 10.251.38.197:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,413,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-5005618994659797504 is added to invalidSet of 10.251.125.193:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,414,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_7932704730736035192 is added to invalidSet of 10.251.199.245:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,415,10-11-2008 10:31,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-2834195813213005328 is added to invalidSet of 10.250.7.244:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,416,10-11-2008 10:31,2,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-5972745462629982078 is added to invalidSet of 10.251.31.5:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,417,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-7111788899695387329 is added to invalidSet of 10.251.75.228:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,418,10-11-2008 10:31,4,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-1110880362999960078 is added to invalidSet of 10.251.194.147:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,419,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_6489659315944341351 is added to invalidSet of 10.251.106.50:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,420,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_7324196727355442810 is added to invalidSet of 10.251.203.80:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,421,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-2589662411410634043 is added to invalidSet of 10.251.42.16:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,422,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_8602496359012842630 is added to invalidSet of 10.250.7.32:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,423,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-133919539232421451 is added to invalidSet of 10.250.10.176:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,424,10-11-2008 10:31,1,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_-6136511938931864993 is added to invalidSet of 10.250.14.38:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,425,10-11-2008 10:31,0,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.delete: blk_8871064397020855320 is added to invalidSet of 10.251.42.84:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,0.05,Normal,0
HDFS,426,10-11-2008 10:32,12,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_8483848473254499625 file /mnt/hadoop/dfs/data/current/subdir51/blk_8483848473254499625,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,427,10-11-2008 10:32,32,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_-9188933731705791676 of size 67108864 from /10.251.39.192,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,428,10-11-2008 10:32,24,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8898274302731129139 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8898274302731129139,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,429,10-11-2008 10:33,23,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8014701913801168461 file /mnt/hadoop/dfs/data/current/subdir27/blk_-8014701913801168461,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,430,10-11-2008 10:33,1,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir29/blk_-8775602795571523802,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,431,10-11-2008 10:33,6,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-7928230000822317050 file /mnt/hadoop/dfs/data/current/subdir9/blk_-7928230000822317050,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,432,10-11-2008 10:33,1,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_8303413189200230139 file /mnt/hadoop/dfs/data/current/subdir32/blk_8303413189200230139,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,433,10-11-2008 10:33,3,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-9038475355621289969 file /mnt/hadoop/dfs/data/current/subdir41/blk_-9038475355621289969,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,434,10-11-2008 10:33,2,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_4263664068073345850 of size 67108864 from /10.251.214.67,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,435,10-11-2008 10:33,2,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8848810702648406400 file /mnt/hadoop/dfs/data/current/subdir11/blk_-8848810702648406400,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,436,10-11-2008 10:33,5,UNKNOWN,dfs.DataNode$PacketResponder,INFO,PacketResponder 2 for block blk_-6997219177553478996 terminating,E10,PacketResponder <*> for block blk_<*> terminating,0.05,Normal,0
HDFS,437,10-11-2008 10:33,3,UNKNOWN,dfs.FSNamesystem,INFO,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000206_0/part-00206. blk_-2230892279625104430,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,0.05,Normal,0
HDFS,438,10-11-2008 10:33,4,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-7515058933811567980 file /mnt/hadoop/dfs/data/current/subdir1/blk_-7515058933811567980,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,439,10-11-2008 10:33,1,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8484827087450439270 file /mnt/hadoop/dfs/data/current/subdir25/blk_-8484827087450439270,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,440,10-11-2008 10:33,1,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8144387882075572886 file /mnt/hadoop/dfs/data/current/subdir42/blk_-8144387882075572886,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,441,10-11-2008 10:33,5,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8383503596684323017 file /mnt/hadoop/dfs/data/current/subdir26/blk_-8383503596684323017,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,442,10-11-2008 10:34,6,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8796256534683400159 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8796256534683400159,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,443,10-11-2008 10:34,3,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir41/blk_-8775602795571523802,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,444,10-11-2008 10:34,9,UNKNOWN,dfs.DataNode$PacketResponder,INFO,Received block blk_4098532420907418423 of size 67108864 from /10.251.43.147,E11,Received block blk_<*> of size <*> from /<*>,0.05,Normal,0
HDFS,445,10-11-2008 10:34,18,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-4368236874477798428 file /mnt/hadoop/dfs/data/current/subdir33/blk_-4368236874477798428,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,446,10-11-2008 10:34,2,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-4223625526513535681 file /mnt/hadoop/dfs/data/current/subdir60/blk_-4223625526513535681,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,447,10-11-2008 10:34,5,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-6400421658804613208 file /mnt/hadoop/dfs/data/current/subdir29/blk_-6400421658804613208,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,448,10-11-2008 10:34,5,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-5880591395067598620 file /mnt/hadoop/dfs/data/current/subdir32/blk_-5880591395067598620,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,449,10-11-2008 10:34,0,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-7096508472270520039 file /mnt/hadoop/dfs/data/current/subdir20/blk_-7096508472270520039,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,450,10-11-2008 10:34,2,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-1939956833921604216 file /mnt/hadoop/dfs/data/current/subdir34/blk_-1939956833921604216,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,451,10-11-2008 10:35,28,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-3860035787700398391 file /mnt/hadoop/dfs/data/current/subdir6/blk_-3860035787700398391,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,452,10-11-2008 10:35,12,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-6008397446568765070 file /mnt/hadoop/dfs/data/current/blk_-6008397446568765070,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
HDFS,453,10-11-2008 10:35,3,UNKNOWN,dfs.FSDataset,INFO,Deleting block blk_-2425070029518924403 file /mnt/hadoop/dfs/data/current/subdir39/blk_-2425070029518924403,E9,Deleting block blk_<*> file /<*>/blk_<*>,0.05,Normal,0
